"Group Name","Patch Name","Files Changed","Upstream","Tracked-On"
"sound/soc/codecs","ASoC-Intel-Debug-print-corrections-for-FW-request.patch",2,"No",""
"sound/soc/codecs","0008-Audio-SST-change-default-recovery-timer-interval.patch",1,"No",""
"sound/soc/codecs","0004-Audio-Add-async-call-back.patch",7,"No",""
"sound/soc/codecs","0005-Audio-New-platform-callback-to-disable-and-re-enable.patch",2,"No",""
"sound/soc/codecs","0006-Audio-Handle-stream-recovery-DAPM-and-state-change.patch",3,"No",""
"sound/soc/codecs","Audio-Add-debugfs-for-dumping-LPE-stack.patch",2,"No",""
"sound/soc/codecs","0003-ASoC-Intel-Debug-Update-sram-dump-offset.patch",1,"No",""
"sound/soc/codecs","audio-sst-check-for-NULL-before-dereference.patch",1,"No",""
"sound/soc/codecs","0007-Audio-Delay-enabling-DAPM-widgets-during-recovery.patch",1,"No",""
"sound/soc/codecs","0001-Audio-Disable-stack-dump-when-doing-DSP-recovery.patch",1,"No",""
"sound/soc/codecs","Use-mrfld-recovery.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-BT-support-in-5651-machine-driver.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Byt-Read-GPIOs-from-ACPI.patch",6,"No",""
"sound/soc/codecs","ASoC-Intel-Add-IN3-Boost-and-Differential-Mode-contr.patch",1,"No",""
"sound/soc/codecs","0001-Audio-rt5640-fix-for-headset-pop-noise.patch",1,"No",""
"sound/soc/codecs","ASoC-codecs-rt5640-remove-deprecated-dapm-muxes.patch",2,"No",""
"sound/soc/codecs","ASoC-codecs-Realtek-codec-driver-change-to-limit-var.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Modify-SST-legacy-suspend-handling.patch",6,"No",""
"sound/soc/codecs","0001-ASoC-intel-Free-the-memcpy-sglist-when-clearing-cach.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-sst-Remove-recovery-code-for-hostless-str.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Rewritten-BYT-CR-RT5640-machine-drv.patch",5,"No",""
"sound/soc/codecs","ASoC-Intel-Check-for-card-power-state-before-sendign.patch",2,"No",""
"sound/soc/codecs","0001-ASoC-Intel-fix-wrong-condition-test.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Rewritten-BYT-CR-RT5651-machine-drv.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Anchor8-Dynamic-configuration-of-ALC105.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Enable-i2s_tristate_en-pin-on-BYT-CR-RT56.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-BYT-CR-Updated-acc-det.patch",1,"No",""
"sound/soc/codecs","0001-ASoC-Intel-Allow-codec-initialization-when-JD-GPIOs-missing.patch",1,"No",""
"sound/soc/codecs","0001-ASoC-Intel-Set-GPIO-direction-before-releasing-desc.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Potential-list-corruption.patch",1,"No",""
"sound/soc/codecs","0001-ASoC-Intel-Reduce-log-spam.patch",6,"No",""
"sound/soc/codecs","ASoC-Intel-BYT-Do-jack-det-scan-after-suspend.patch",1,"No",""
"sound/soc/codecs","0001-ASoC-Intel-Use-DMI-data-for-jack-det-active_low.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-SST-Driver-changes-for-CHT.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-CHT-Move-platform-dev-creation-to-SST-dri.patch",9,"No",""
"sound/soc/codecs","0016-ASoC-wm5110-Register-platform-driver-for-CODEC.patch",1,"Yes",""
"sound/soc/codecs","0017-ASoC-wm5110-Add-DAIs-for-voice-control.patch",2,"Yes",""
"sound/soc/codecs","0030-switch-arizona-Add-callback-when-headphone-impedance.patch",4,"Yes",""
"sound/soc/codecs","0018-ASoC-wm_adsp-Add-support-to-specify-capabilities-per.patch",2,"Yes",""
"sound/soc/codecs","0019-ASoC-wm_adsp-Add-Ez2Control-firmware.patch",1,"Yes",""
"sound/soc/codecs","0020-ASoC-wm5110-Hookup-stream-opening-and-cap-checking.patch",1,"Yes",""
"sound/soc/codecs","0021-ASoC-wm5110-Add-DSP-interrupt.patch",1,"Yes",""
"sound/soc/codecs","0022-ASoC-wm_adsp-Add-functions-to-read-and-write-to-DSP-.patch",1,"Yes",""
"sound/soc/codecs","0023-ASoC-wm5110-Read-circular-buffer-parameters-from-ADS.patch",3,"Yes",""
"sound/soc/codecs","0024-ASoC-wm5110-Read-data-from-DSP-into-local-buffer.patch",3,"Yes",""
"sound/soc/codecs","0025-ASoC-wm5110-Copy-data-out-to-user-space.patch",3,"Yes",""
"sound/soc/codecs","0031-ASoC-wm_adsp-Add-support-for-grouped-ALSA-binary-con.patch",2,"Yes",""
"sound/soc/codecs","0033-ASoC-wm_adsp-Allow-DSP-time-to-set-host_buf_ptr.patch",1,"Yes",""
"sound/soc/codecs","0026-ASoC-wm5110-Set-DSP-IRQ-to-be-a-wake-source.patch",1,"Yes",""
"sound/soc/codecs","0032-ASoC-wm5110-Unmask-DRC2-IRQ-for-Ez2Control.patch",1,"Yes",""
"sound/soc/codecs","0034-ASoC-wm5110-Add-virtual-mux-to-use-shared-memory-as-.patch",1,"Yes",""
"sound/soc/codecs","0035-ASoC-arizona-Add-trigger-callback-for-Ez2Control.patch",4,"Yes",""
"sound/soc/codecs","0046-ASoC-arizona-Add-support-for-WM8280.patch",1,"Yes",""
"sound/soc/codecs","0036-ASoC-wm5110-Add-virtual-output-mixer.patch",1,"Yes",""
"sound/soc/codecs","0037-ASoC-wm5110-All-ez2ctrl-to-run-without-utilising-com.patch",1,"Yes",""
"sound/soc/codecs","0038-ASoC-wm5110-Keep-Ez2Control-interrupts-registered.patch",1,"Yes",""
"sound/soc/codecs","0043-ASoC-arizona-rename-wm5110-to-florida.patch",6,"Yes",""
"sound/soc/codecs","0039-ASoC-wm_adsp-Allow-direct-specification-of-bin-file-.patch",1,"Yes",""
"sound/soc/codecs","0040-ASoC-wm_adsp-Switch-to-listing-firmwares-per-core.patch",2,"Yes",""
"sound/soc/codecs","0041-ASoC-wm_adsp-Add-support-for-setting-firmwares-from-.patch",1,"Yes",""
"sound/soc/codecs","0049-ASoC-wm_adsp-Add-support-for-algorithm-and-coefficie.patch",3,"Yes",""
"sound/soc/codecs","0050-ASoC-wm_adsp-Coding-standards-fixes-mostly-pointer-d.patch",3,"Yes",""
"sound/soc/codecs","0051-ASoC-wm_adsp-Update-Ez2Control-to-new-buffer-format.patch",3,"Yes",""
"sound/soc/codecs","0053-ASoC-florida-Enable-DRC2-Signal-Detect-output.patch",1,"Yes",""
"sound/soc/codecs","0055-ASoC-wm_adsp-Ensure-we-don-t-attempt-to-create-contr.patch",1,"Yes",""
"sound/soc/codecs","0060-ASoC-wm_adsp-Add-entry-for-trace-firmware.patch",1,"Yes",""
"sound/soc/codecs","0061-ASoC-florida-hook-up-trace-capture-streams.patch",1,"Yes",""
"sound/soc/codecs","0062-ASoC-florida-select-ADSP-for-compressed-stream-via-c.patch",1,"Yes",""
"sound/soc/codecs","0067-ASoC-arizona-Increase-MAX_DAI.patch",2,"Yes",""
"sound/soc/codecs","0069-ASoC-florida-Make-sample-rates-2-and-3-fully-configu.patch",3,"Yes",""
"sound/soc/codecs","0084-ASoC-arizona-Give-florida-an-output-enable-delay.patch",1,"Yes",""
"sound/soc/codecs","0083-ASoC-wm_adsp-Route-virtual-inputs-through-preloader.patch",1,"Yes",""
"sound/soc/codecs","0085-ASoC-florida-Improve-EQ-coefficient-controls.patch",1,"Yes",""
"sound/soc/codecs","0093-ASoC-florida-Only-trigger-ez2ctrl-callback-for-ez2ct.patch",1,"Yes",""
"sound/soc/codecs","0063-ASoC-wm_adsp-re-enable-buffer-irqs-if-data-available.patch",1,"Yes",""
"sound/soc/codecs","0064-ASoC-wm_adsp-Firmware-array-should-be-accessed-throu.patch",1,"Yes",""
"sound/soc/codecs","0065-ASoC-wm_adsp-Read-compressed-caps-from-device-tree.patch",2,"Yes",""
"sound/soc/codecs","0066-ASoC-wm_adsp-Fix-regression-for-version-0-firmwares.patch",1,"Yes",""
"sound/soc/codecs","0068-ASoC-wm_adsp-Add-EDAC-firmware.patch",1,"Yes",""
"sound/soc/codecs","0074-mfd-wm5102-Add-low-impedance-headphone-support.patch",2,"Yes",""
"sound/soc/codecs","0075-ASoC-wm5102-Factor-out-patch-application.patch",3,"Yes",""
"sound/soc/codecs","0076-mfd-wm5102-Provide-different-output-power-configurat.patch",3,"Yes",""
"sound/soc/codecs","0077-ASoC-wm5102-Apply-SYSCLK-patch-locally.patch",4,"Yes",""
"sound/soc/codecs","0086-ASoC-wm5102-Improve-EQ-coefficient-controls.patch",1,"Yes",""
"sound/soc/codecs","0094-ASoC-wm5102-Correct-typo-in-EQ-coefficient-size.patch",1,"Yes",""
"sound/soc/codecs","0097-ASoC-wm5102-Correct-EQ-Mode-shift.patch",1,"Yes",""
"sound/soc/codecs","0100-ASoC-wm5102-Make-sample-rates-2-and-3-fully-configur.patch",1,"Yes",""
"sound/soc/codecs","0079-ASoC-wm_adsp-Add-special-shutdown-proceedure-for-EDA.patch",1,"Yes",""
"sound/soc/codecs","0080-ASoC-wm_adsp-Add-info-print-to-note-that-the-DSP-has.patch",1,"Yes",""
"sound/soc/codecs","0081-ASoC-wm_adsp-Move-core_ena-to-be-co-located-with-sta.patch",1,"Yes",""
"sound/soc/codecs","0082-ASoC-wm_adsp-Make-missing-length-info-message-sound-.patch",1,"Yes",""
"sound/soc/codecs","0087-ASoC-wm_adsp-Update-specification-of-sample-rate-to-.patch",1,"Yes",""
"sound/soc/codecs","0092-ASoC-wm_adsp-Allow-DT-compr-caps-to-contain-multiple.patch",1,"Yes",""
"sound/soc/codecs","0099-ASoC-wm_adsp-Fix-uninitialised-variable.patch",1,"Yes",""
"sound/soc/codecs","0095-ASoC-florida-Correct-type-in-EQ-coefficient-size.patch",1,"Yes",""
"sound/soc/codecs","0096-ASoC-florida-Correct-EQ-Mode-shift.patch",1,"Yes",""
"sound/soc/codecs","0098-ASoC-florida-Check-if-ez2control-running-directly.patch",1,"Yes",""
"sound/soc/codecs","0101-ASoC-arizona-Add-support-for-768kHz-DMIC-operation.patch",1,"Yes",""
"sound/soc/codecs","0103-ASoC-arizona-Improve-ultrasonic-frequency-response.patch",2,"Yes",""
"sound/soc/codecs","0106-ASoC-arizona-Always-keep-SYSCLK-link-for-DAIs.patch",1,"Yes",""
"sound/soc/codecs","0113-switch-arizona-Tune-headphone-configuration-based-on.patch",3,"Yes",""
"sound/soc/codecs","0114-ASoC-wm_adsp-Add-lock-for-creating-controls.patch",2,"Yes",""
"sound/soc/codecs","0115-ASoC-wm_adsp-Fix-memory-leak-in-wm_adsp_setup_algs.patch",1,"Yes",""
"sound/soc/codecs","0116-ASoC-wm_adsp-Fix-memory-leak-in-wm_adsp_load.patch",1,"Yes",""
"sound/soc/codecs","0117-ASoC-wm_adsp-Avoid-attempt-to-free-buffers-that-migh.patch",1,"Yes",""
"sound/soc/codecs","0146-ASoC-wm_adsp-Split-firmware-load-into-smaller-chunks.patch",1,"Yes",""
"sound/soc/codecs","0182-ASoC-wm_adsp-Remove-uneeded-semicolon.patch",1,"Yes",""
"sound/soc/codecs","0118-ASoC-florida-Add-control-for-Output-Rate-1.patch",3,"Yes",""
"sound/soc/codecs","0126-ASoC-arizona-Add-missing-parameter-name-for-hpdet_ca.patch",2,"Yes",""
"sound/soc/codecs","0132-switch-arizona-Update-headphone-tuning-to-use-arizon.patch",3,"Yes",""
"sound/soc/codecs","0138-ASoC-arizona-Force-DAC-positive-when-enabling-analog.patch",1,"Yes",""
"sound/soc/codecs","0141-ASoC-florida-Add-special-handling-for-headphone-enab.patch",2,"Yes",""
"sound/soc/codecs","0142-ASoC-arizona-Remove-unused-variable.patch",1,"Yes",""
"sound/soc/codecs","0143-ASoC-florida-Mark-headphone-enable-helpers-as-static.patch",1,"Yes",""
"sound/soc/codecs","0144-ASoC-florida-Add-special-handling-for-headphone-disa.patch",2,"Yes",""
"sound/soc/codecs","0149-ASoC-florida-Apply-rev-E-patch-to-future-devices.patch",1,"Yes",""
"sound/soc/codecs","0145-ASoC-arizona-Remove-unused-variable.patch",1,"Yes",""
"sound/soc/codecs","0147-ASoC-arizona-Update-ordering-of-input-clear-proceedu.patch",1,"Yes",""
"sound/soc/codecs","0148-ASoC-arizona-Correct-control-regiser-for-input-clear.patch",1,"Yes",""
"sound/soc/codecs","0150-ASoC-arizona-Update-headphone-enable-based-on-latest.patch",1,"Yes",""
"sound/soc/codecs","0154-ASoC-arizona-An-OUTDIV-of-1-is-not-valid-avoid-this.patch",1,"Yes",""
"sound/soc/codecs","0155-ASoC-arizona-Add-defines-for-FLL-configuration-const.patch",1,"Yes",""
"sound/soc/codecs","0156-ASoC-arizona-Move-set-of-OUTDIV-in-to-arizona_apply_.patch",1,"Yes",""
"sound/soc/codecs","0157-ASoC-arizona-Move-calculation-of-FLL-configuration.patch",1,"Yes",""
"sound/soc/codecs","0158-ASoC-arizona-Don-t-pass-Fout-into-arizona_calc_fll.patch",1,"Yes",""
"sound/soc/codecs","0159-ASoC-arizona-Calculate-OUTDIV-first.patch",1,"Yes",""
"sound/soc/codecs","0160-ASoC-arizona-Calculate-FLL-gain-last.patch",1,"Yes",""
"sound/soc/codecs","0161-ASoC-arizona-Support-new-fratio-encoding-on-the-wm51.patch",2,"Yes",""
"sound/soc/codecs","0190-ASoC-arizona-Fix-wrong-number-of-items-in-enum-ctls.patch",1,"Yes",""
"sound/soc/codecs","0176-ASoC-florida-Add-in-OSR-controls-for-OUT5-6.patch",1,"Yes",""
"sound/soc/codecs","0177-ASoC-florida-Update-trigger-indicator-regardless-of-.patch",1,"Yes",""
"sound/soc/codecs","0178-ASoC-florida-Keep-track-of-if-ez2control-is-forced-o.patch",1,"Yes",""
"sound/soc/codecs","0179-ASoC-florida-Add-support-to-sync-up-to-a-started-ez2.patch",1,"Yes",""
"sound/soc/codecs","0183-ASoC-wm5110-Don-t-fail-open-if-we-can-t-set-wake-sou.patch",1,"Yes",""
"sound/soc/codecs","0185-ASoC-wm_adsp-Add-Ez2Listen-speaker-and-headphone-fir.patch",1,"Yes",""
"sound/soc/codecs","0186-ASoC-wm_adsp-Add-Ez2Hear-firmwares.patch",1,"Yes",""
"sound/soc/codecs","0187-ASoC-wm_adsp-Add-Ez2FaceTalk-Tx-and-Rx-firmwares.patch",1,"Yes",""
"sound/soc/codecs","0188-ASoC-wm_adsp-Add-Ez2GroupTalk-Tx-and-Rx-firmwares.patch",1,"Yes",""
"sound/soc/codecs","0189-ASoC-wm_adsp-Add-firmware-option-for-Ez2Record.patch",1,"Yes",""
"sound/soc/codecs","0193-ASoC-wm_adsp-Remove-compilation-errors-when-no-CONFI.patch",1,"Yes",""
"sound/soc/codecs","0208-ASoC-wm_adsp-Set-compressed-capture-watermark.patch",2,"Yes",""
"sound/soc/codecs","0204-switch-arizona-Add-means-to-specify-customer-jack-de.patch",4,"Yes",""
"sound/soc/codecs","0206-mfd-arizona-Add-locking-for-specific-register-settin.patch",4,"Yes",""
"sound/soc/codecs","0207-ASoC-arizona-Revert-manual-speaker-enable.patch",2,"Yes",""
"sound/soc/codecs","0213-ASoC-wm5102-Add-DSP-virtual-output-mux.patch",1,"Yes",""
"sound/soc/codecs","0214-ASoC-wm5102-Add-ez2control-trigger.patch",1,"Yes",""
"sound/soc/codecs","0219-ASoC-arizona-Implement-TDM-support-for-Arizona-devic.patch",2,"Yes",""
"sound/soc/codecs","0222-ASoC-wm5102-Add-controls-to-allow-shaping-of-ultraso.patch",4,"Yes",""
"sound/soc/codecs","0223-ASoC-florida-Power-both-channels-for-differential-mo.patch",3,"Yes",""
"sound/soc/codecs","0227-switch-arizona-Update-hpdet_cb-to-include-mic-status.patch",4,"Yes",""
"sound/soc/codecs","0229-ASoC-florida-Power-DMIC-ref-for-active-inputs.patch",3,"Yes",""
"sound/soc/codecs","0230-switch-arizona-Seperate-out-mic-callback-from-hpdet-.patch",4,"Yes",""
"sound/soc/codecs","0233-ASoC-wm_adsp-Add-locking-over-firmware-request.patch",4,"Yes",""
"sound/soc/codecs","0236-ASoC-wm_adsp-Add-name-as-separate-from-filename-for-.patch",1,"Yes",""
"sound/soc/codecs","0234-ASoC-wm_adsp-Add-option-to-skip-bin-file-load.patch",1,"Yes",""
"sound/soc/codecs","0237-ASoC-wm_adsp-Add-firmware-bin-file-configuration-thr.patch",4,"Yes",""
"sound/soc/codecs","0238-ASoC-wm_adsp-Use-adsp_err-warn-instead-of-dev_err-wa.patch",1,"Yes",""
"sound/soc/codecs","0240-ASoC-wm_adsp-Use-vmalloc-for-large-in-driver-buffer.patch",1,"Yes",""
"sound/soc/codecs","0244-ASoC-florida-Correct-unmasking-of-DRC-interrupt-for-.patch",1,"Yes",""
"sound/soc/codecs","0246-ASoC-florida-Add-DAPM-routing-hookup-for-the-ANC-blo.patch",3,"Yes",""
"sound/soc/codecs","0247-ASoC-arizona-Do-not-test-ratio-zero-as-it-is-not-a-v.patch",1,"Yes",""
"sound/soc/codecs","0248-ASoC-arizona-Correct-checking-of-FLL-ratio-limitatio.patch",1,"Yes",""
"sound/soc/codecs","0249-ASoC-arizona-Correct-relationship-between-VCO-corner.patch",1,"Yes",""
"sound/soc/codecs","0250-ASoC-arizona-Coding-standards-remove-unneeded-bracke.patch",1,"Yes",""
"sound/soc/codecs","0251-ASoC-arizona-Correct-return-value-of-arizona_is_enab.patch",1,"Yes",""
"sound/soc/codecs","0252-ASoC-arizona-FLL-freerun-only-required-whilst-disabl.patch",1,"Yes",""
"sound/soc/codecs","0253-ASoC-arizona-Update-handling-for-input-change-on-an-.patch",1,"Yes",""
"sound/soc/codecs","0254-ASoC-arizona-Move-chip-type-check-into-arizona_wm510.patch",1,"Yes",""
"sound/soc/codecs","0255-mfd-arizona-Add-ASYNC_SAMPLE_RATE_2-registers.patch",4,"Yes",""
"sound/soc/codecs","0256-ASoC-arizona-Add-support-for-linking-an-AIF-to-speci.patch",2,"Yes",""
"sound/soc/codecs","0263-ASoC-arizona-Mute-all-analog-channels-whilst-clearin.patch",3,"Yes",""
"sound/soc/codecs","0268-ASoC-arizona-Disable-AIF-TX-RX-before-configuring-it.patch",1,"Yes",""
"sound/soc/codecs","0266-ASoC-arizona-Cache-locking-mechanism-for-adsp-coeff-.patch",1,"Yes",""
"sound/soc/codecs","0267-ASoC-arizona-Reading-coeff-controls-from-DSP-memory.patch",1,"Yes",""
"sound/soc/codecs","0270-ASoC-wm_adsp-Move-DVFS-control-into-codec-driver.patch",5,"Yes",""
"sound/soc/codecs","0295-ASoC-wm_adsp-Remove-work-around-for-firmware-bug.patch",1,"Yes",""
"sound/soc/codecs","0308-ASoC-wm_adsp-Added-Support-for-ASR-Assist.patch",1,"Yes",""
"sound/soc/codecs","0310-ASoC-wm_adsp-Add-support-for-MasterHiFi-firmware.patch",1,"Yes",""
"sound/soc/codecs","0314-ASoC-wm_adsp-Add-speaker-protect-firmware-option.patch",1,"Yes",""
"sound/soc/codecs","0336-ASoC-wm_adsp-Use-correct-printf-specifier-for-size_t.patch",1,"Yes",""
"sound/soc/codecs","0271-ASoC-arizona-Add-DVFS-handling-for-sample-rate-contr.patch",1,"Yes",""
"sound/soc/codecs","0272-ASoC-arizona-Add-DVFS-handling-for-sample-rates-2-an.patch",4,"Yes",""
"sound/soc/codecs","0311-ASoC-wm5102-disable-DRC-interrupt-when-driver-is-rem.patch",1,"Yes",""
"sound/soc/codecs","0291-ASoC-florida-add-missing-mutex_destroy.patch",1,"Yes",""
"sound/soc/codecs","0305-ASoC-florida-Destroy-mutex-on-error-path.patch",1,"Yes",""
"sound/soc/codecs","0309-ASoC-florida-Added-Support-for-Ez2Control-2.5A.patch",1,"Yes",""
"sound/soc/codecs","0279-ASoC-arizona-add-defines-for-single-input-gain-contr.patch",1,"Yes",""
"sound/soc/codecs","0280-ASoC-wm8998-Initial-WM8998-codec-driver.patch",6,"Yes",""
"sound/soc/codecs","0313-ASoC-wm8998-Enable-DVFS-for-sample-rate-2-and-3-cont.patch",1,"Yes",""
"sound/soc/codecs","0347-ASoC-wm8998-comment-the-IN1-mux-control.patch",1,"Yes",""
"sound/soc/codecs","0282-ASoC-arizona-fix-tdm-slot-length.patch",1,"Yes",""
"sound/soc/codecs","0284-ASoC-arizona-Add-pdata-for-HPDET-short-level-impedan.patch",3,"Yes",""
"sound/soc/codecs","0288-mfd-arizona-Rename-thermal-shutdown-interrupt.patch",6,"Yes",""
"sound/soc/codecs","0301-extcon-arizona-Deobfuscate-arizona_extcon_do_magic.patch",3,"Yes",""
"sound/soc/codecs","0306-ASoC-arizona-Add-delay-for-output-disable.patch",1,"Yes",""
"sound/soc/codecs","0315-ASoC-arizona-Add-DSP_B-and-LEFT_J-mode-support.patch",1,"Yes",""
"sound/soc/codecs","0317-ASoC-arizona-Fix-output-sample-rate-enum.patch",1,"Yes",""
"sound/soc/codecs","0320-ASoC-florida-Add-control-for-input-rate.patch",3,"Yes",""
"sound/soc/codecs","0323-ASoC-arizona-Add-ability-to-force-all-mic-supplies-i.patch",3,"Yes",""
"sound/soc/codecs","0324-ASoC-arizona-Update-FLL-output-check-to-use-Fvco.patch",2,"Yes",""
"sound/soc/codecs","0325-ASoC-arizona-Only-wait-for-FLL-clock-OK-IRQ-if-FLL-m.patch",1,"Yes",""
"sound/soc/codecs","0330-ASoC-arizona-Add-support-for-FX-rate-selection.patch",4,"Yes",""
"sound/soc/codecs","0332-ASoC-florida-Add-delay-after-SYSCLK-patch.patch",2,"Yes",""
"sound/soc/codecs","0338-ASoC-florida-Reduce-delay-after-SYSCLK-patch-is-appl.patch",1,"Yes",""
"sound/soc/codecs","0334-ASoC-arizona-Poll-for-FLL-clock-OK-rather-than-use-i.patch",1,"Yes",""
"sound/soc/codecs","0341-ASoC-florida-Apply-input-clear-for-wm8280-as-well-as.patch",1,"Yes",""
"sound/soc/codecs","0342-ASoC-florida-Only-apply-input-clear-for-revs-below-G.patch",1,"Yes",""
"sound/soc/codecs","0345-ASoC-arizona-Silence-false-positive-warning-on-older.patch",1,"Yes",""
"sound/soc/codecs","0346-ASoC-arizona-Use-correct-mic-bypass-register-constan.patch",1,"Yes",""
"sound/soc/codecs","0350-ASoC-arizona-Add-initial-CS47L24-codec-driver.patch",6,"Yes",""
"sound/soc/codecs","ASoC-codecs-fix-compilation-breakage.patch",2,"No",""
"sound/soc/codecs","ASoC-firmware-Add-support-for-dynamic-components.patch",6,"Yes",""
"sound/soc/codecs","ASoC-core-soc-fw-Small-simplification-in-soc_fw_dapm.patch",1,"Yes",""
"sound/soc/codecs","ASoC-core-soc-fw-Fix-soc_fw_dapm_graph_load.patch",1,"Yes",""
"sound/soc/codecs","ASoC-firmware-Add-support-for-dynamic-CPU-dais.patch",3,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-the-pvt-load-call-back.patch",2,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-support-for-pvt-data-for-mixer-contr.patch",3,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-the-bytes_ext-type-kcontrol-parser.patch",4,"No",""
"sound/soc/codecs","ASoC-soc-core-In-volsw_info-set-min-value-to-mixer_c.patch",1,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-pvt-data-to-soc-enum-struct.patch",3,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-support-to-register-widget-event-han.patch",3,"No",""
"sound/soc/codecs","ASoC-soc-fw-Make-widget-load-independent-of-widget-c.patch",1,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-num_controls-to-fw_dapm_widget.patch",2,"No",""
"sound/soc/codecs","ASoC-soc-fw-Add-pvt_data-len-to-dapm-widget.patch",3,"No",""
"sound/soc/codecs","ASoC-soc-fw-change-widget-load-to-pass-fw-dapm-struc.patch",2,"No",""
"sound/soc/codecs","ASoC-soc-fw-move-control-header-inside-the-loop.patch",1,"No",""
"sound/soc/codecs","ASoC-soc-fw-KW-fix-for-DAI.patch",1,"No",""
"sound/soc/codecs","ASoC-soc-fw-add-volsw_ext-type-for-mixer.patch",2,"No",""
"sound/soc/codecs","0006-AsoC-soc-fw-Add-a-check-for-verifying-the-plugin-ver.patch",2,"No",""
"sound/soc/codecs","ASoC-core-add-a-helper-for-extended-byte-controls-us.patch",3,"Yes",""
"sound/soc/codecs","ASoC-Add-kcontrol-to-soc_bytes_ext-get-and-put.patch",2,"No",""
